,follower,no_of_followers,no_of_followees,is_private,ratio,no_of_posts
7700,pufflepufffish,545,1382,TRUE,2.535779817,418
7701,ahoypopiah,47,1674,TRUE,35.61702128,3030
7702,scorpiojang,548,5017,TRUE,9.155109489,283
7703,uanjug,204,431,TRUE,2.112745098,129
7704,jellyblossomssg,1791,691,FALSE,0.385817979,619
7705,krisssy.chloe,314,321,TRUE,1.022292994,37
7706,guanruijin,4,3,FALSE,0.75,0
7707,tine.valiente,1435,811,FALSE,0.565156794,722
7708,maes1707,120,301,FALSE,2.508333333,55
7709,purpleclover82,227,452,TRUE,1.991189427,173
7710,just_alysson,668,847,TRUE,1.267964072,247
7711,bernzyseow,471,479,TRUE,1.016985138,101
7712,rzieyanie,193,833,TRUE,4.316062176,80
7713,renren12,107,2333,TRUE,21.80373832,311
7714,mystravenz007,4593,4877,TRUE,1.061833224,471
7715,dance_of_the_moon,2081,4994,FALSE,2.399807785,963
7716,shinigamee,100,257,TRUE,2.57,217
7717,mszoora,69,2494,TRUE,36.14492754,473
7718,phoebeyuen,236,964,TRUE,4.084745763,2379
7719,azeezasulaiman,121,650,TRUE,5.371900826,67
7720,millennial_patisserie,30,796,FALSE,26.53333333,4
7721,anakpakwan,335,1341,TRUE,4.002985075,781
7722,s.leighmyname,2253,1075,TRUE,0.477141589,252
7723,nancy.ng,36,436,TRUE,12.11111111,6
7724,lorraine.lxy,429,1095,FALSE,2.552447552,1066
7725,phyllisfatballl,6793,1115,FALSE,0.164139555,2252
7726,tastelikeyong,110,355,TRUE,3.227272727,7
7727,shirlylim7687,251,2556,TRUE,10.18326693,14
7728,nananana_tan,1263,939,FALSE,0.743467933,394
7729,shirlynlimcs,325,589,TRUE,1.812307692,493
7730,ynnahsshanny,6,570,TRUE,95,0
7731,chocolatefatish,481,522,TRUE,1.085239085,490
7732,mushswiss69,37,117,TRUE,3.162162162,153
7733,jennlim1201,47,234,TRUE,4.978723404,31
7734,helloyumi1001,581,1755,TRUE,3.020654045,37
7735,emmerieca,220,628,TRUE,2.854545455,1330
7736,museedesloisirs11,61,91,TRUE,1.491803279,188
7737,kiren.kaur16,32,619,TRUE,19.34375,0
7738,apple_teo90,275,217,FALSE,0.789090909,258
7739,winzchng,357,503,TRUE,1.408963585,55
7740,sgluxhomes,1788,365,FALSE,0.204138702,10
7741,renata_siulien,190,693,FALSE,3.647368421,15
7742,manthadarling,1102,2347,FALSE,2.129764065,1741
7743,li2ha,76,258,TRUE,3.394736842,36
7744,murni_sapuan,347,550,TRUE,1.585014409,106
7745,tuzi.tan,21,5,FALSE,0.238095238,0
7746,life_beau_tiful,9,342,TRUE,38,58
7747,julialovestoeat,44,140,TRUE,3.181818182,83
7748,rinawanh,157,642,TRUE,4.089171975,15
7749,yvette.elyssabeth,1076,2046,FALSE,1.901486989,348
7750,koko_.krunch,89,1416,TRUE,15.91011236,2048
7751,mellykarminn,333,599,TRUE,1.798798799,248
7752,ayu_yuyuu,565,1224,TRUE,2.166371681,1763
7753,mcwy88,178,318,TRUE,1.786516854,673
7754,karenchew33,167,203,TRUE,1.215568862,14
7755,joyie424,444,498,FALSE,1.121621622,919
7756,cynthia_yokelei,91,65,FALSE,0.714285714,10
7757,jol0ho,66,197,TRUE,2.984848485,43
7758,jessaiee,75,336,TRUE,4.48,332
7759,chanelasw,1112,901,FALSE,0.810251799,590
7760,erda_naz,40,677,TRUE,16.925,310
7761,bebe_luo,134,118,TRUE,0.880597015,88
7762,instaxhan,78,228,TRUE,2.923076923,72
7763,sharoninez_ruili,84,201,TRUE,2.392857143,5531
7764,babequee1234,118,693,TRUE,5.872881356,0
7765,mammytwy,90,151,FALSE,1.677777778,15
7766,mari3pachira,289,394,FALSE,1.363321799,126
7767,gohjesseca,106,202,FALSE,1.905660377,35
7768,yippriscilliapris,201,533,TRUE,2.651741294,131
7769,bingchloe,207,1211,TRUE,5.850241546,467
7770,idol_choy,20,92,TRUE,4.6,0
7771,zyblings,45,484,TRUE,10.75555556,1247
7772,haquyenmac,45,484,TRUE,10.75555556,1247
7773,yhanning,298,248,TRUE,0.832214765,250
7774,meeha_leau,93,122,FALSE,1.311827957,2
7775,blossomgem,178,1813,FALSE,10.18539326,17
7776,stephennie_,180,509,TRUE,2.827777778,1019
7777,jvntan,96,798,TRUE,8.3125,174
7778,gennn,355,555,TRUE,1.563380282,1162
7779,ahhcharlingam,198,297,TRUE,1.5,178
7780,sijiaxz,108,424,TRUE,3.925925926,38
7781,lovecristacruz,599,901,FALSE,1.504173623,311
7782,faithlynnshang,344,556,FALSE,1.61627907,537
7783,srifrhnsh,97,382,TRUE,3.93814433,159
7784,tishapotatos,67,702,TRUE,10.47761194,1064
7785,gummiyuki,138,286,TRUE,2.072463768,4833
7786,aboohvjb,154,462,FALSE,3,6
7787,pennylingam,125,813,TRUE,6.504,2267
7788,valzqx,224,605,TRUE,2.700892857,378
7789,jennie0301,254,702,TRUE,2.763779528,236
7790,thenameisfadila,104,725,TRUE,6.971153846,375
7791,auraette.gems,255,217,FALSE,0.850980392,96
7792,miss_snowfall_lim,772,730,FALSE,0.945595855,278
7793,ainlayyinah,41,2542,TRUE,62,1805
7794,helenchooh,98,790,TRUE,8.06122449,187
7795,missmiyake,263,1901,TRUE,7.228136882,6
7796,ichigoberrie,48,364,TRUE,7.583333333,48
7797,yenny.ng,1036,688,TRUE,0.664092664,1776
7798,thewitchy.vibe,5660,989,FALSE,0.174734982,202
7799,hid_ing,212,1075,TRUE,5.070754717,492
7800,kopijen,48,136,TRUE,2.833333333,39
7801,alexaphy10,36,62,FALSE,1.722222222,89
7802,syeo_ron,115,167,FALSE,1.452173913,40
7803,jo_zww,47,26,FALSE,0.553191489,16
7804,meldela29,180,1181,TRUE,6.561111111,125
7805,cherrie0604,174,331,TRUE,1.902298851,153
7806,coralgem,268,1925,TRUE,7.182835821,79
7807,puja_panday87,248,1192,TRUE,4.806451613,2469
7808,gomes_stone123,2149,5814,FALSE,2.705444393,907
7809,sandralqy,190,298,TRUE,1.568421053,88
7810,lipiing,183,366,TRUE,2,156
7811,jcjoan423,1073,2291,TRUE,2.135135135,85
7812,theprincessn,1189,3766,FALSE,3.167367536,535
7813,tanceline,116,207,FALSE,1.784482759,8
7814,irisland4ever,142,659,TRUE,4.64084507,231
7815,anthony_c.93,439,420,TRUE,0.956719818,13
7816,jcjl6212,924,958,TRUE,1.036796537,75
7817,lexsac,25,109,FALSE,4.36,4
7818,cc.arolh_,329,1380,TRUE,4.194528875,391
7819,xiuhuilin_fairy,17,544,TRUE,32,0
7820,krystalitebeauty,217,497,FALSE,2.290322581,19
7821,sayhijoce,397,745,FALSE,1.876574307,323
7822,nguijiamin,167,416,TRUE,2.491017964,34
7823,alvkwek,129,429,TRUE,3.325581395,16
7824,deeeelailah,332,1101,TRUE,3.31626506,278
7825,reneealwin,186,512,TRUE,2.752688172,119
7826,roses_lavender,742,1116,FALSE,1.504043127,4132
7827,fulia83,330,437,TRUE,1.324242424,211
7828,shamini_raj,2043,2705,FALSE,1.324033284,905
7829,thisgoodsober,565,874,TRUE,1.546902655,807
7830,angellohsf,159,286,TRUE,1.798742138,529
7831,pangweihao,276,270,TRUE,0.97826087,32
7832,gsk_ng,133,366,FALSE,2.751879699,345
7833,wend_tyteez,236,1068,TRUE,4.525423729,343
7834,valentpups,309,379,TRUE,1.226537217,2106
7835,velvetmemory,588,673,TRUE,1.144557823,2067
7836,lourveomry,350,692,FALSE,1.977142857,4
7837,the_accessoriesedit,42,914,FALSE,21.76190476,17
7838,alwla79,282,1791,FALSE,6.35106383,212
7839,mommybunny16,222,1647,TRUE,7.418918919,173
7840,wxinerr,266,211,FALSE,0.793233083,392
7841,pieceofcak3,194,774,TRUE,3.989690722,376
7842,crystal.teo,86,455,TRUE,5.290697674,88
7843,felicia.ang.393,246,619,TRUE,2.516260163,411
7844,reenaqiim,447,1540,TRUE,3.445190157,273
7845,pearlyncjy,134,453,TRUE,3.380597015,346
7846,jjessicachiaa,777,1212,FALSE,1.55984556,678
7847,clariberrri,2513,3054,FALSE,1.215280541,1982
7848,crystal_wholesale_dayiyi,1682,2969,FALSE,1.765160523,760
7849,cinta_junie,229,347,FALSE,1.515283843,84
7850,hahaha_ang,52,376,TRUE,7.230769231,236
7851,sherminhx,351,820,TRUE,2.336182336,698
7852,koksiow,59,169,FALSE,2.86440678,6
7853,imgenie_jnc,336,439,TRUE,1.306547619,482
7854,elainelaine1029,199,399,TRUE,2.005025126,15
7855,onlymeelainee,136,500,TRUE,3.676470588,69
7856,folkbaroque,442,978,FALSE,2.212669683,1322
7857,elisha_ngsaylee,176,655,TRUE,3.721590909,2483
7858,junebabysin,472,247,TRUE,0.523305085,35
7859,eat.eating.ate.burp,183,404,FALSE,2.207650273,2215
7860,s.m.i.1.3,100,136,TRUE,1.36,1484
7861,v.alerine.e,551,952,FALSE,1.727767695,6
7862,rina65,86,251,TRUE,2.918604651,2624
7863,ciaciabbylubz,544,698,TRUE,1.283088235,1477
7864,nonsensika,242,1063,TRUE,4.392561983,4242
7865,shaneeeyyy_,305,1449,TRUE,4.750819672,55
7866,merciaime_,133,176,TRUE,1.323308271,549
7867,daisy.zhou.50951,961,2578,FALSE,2.682622268,340
7868,the.real_yourmother,34,1385,TRUE,40.73529412,5508
7869,angel.chieng,213,383,FALSE,1.798122066,855
7870,yideng41319,479,629,TRUE,1.313152401,345
7871,maggierietan,278,468,TRUE,1.683453237,253
7872,manyantz,138,165,TRUE,1.195652174,0
7873,shumshumcham,66,247,TRUE,3.742424242,26
7874,angeltay9,144,245,TRUE,1.701388889,165
7875,joannalim00,214,1167,FALSE,5.453271028,4
7876,sunnyhappyme,569,1114,TRUE,1.957820738,2833
7877,sarjit77,223,7411,TRUE,33.23318386,0
7878,maywee,274,820,TRUE,2.99270073,945
7879,chris_tinalee,222,184,TRUE,0.828828829,52
7880,moonflyer,261,2682,TRUE,10.27586207,1718
7881,adelinechengwen,613,2172,FALSE,3.543230016,292
7882,coachjialing,261,560,FALSE,2.14559387,515
7883,jaylynteo,116,175,TRUE,1.50862069,0
7884,me1va,144,154,TRUE,1.069444444,66
7885,delgapcy,623,999,TRUE,1.6035313,2128
7886,crystal.trex,677,812,FALSE,1.199409158,36
7887,adelinetan987,24,795,TRUE,33.125,0
7888,liying820917,222,346,TRUE,1.558558559,776
7889,ys_kok0808,482,308,FALSE,0.639004149,105
7890,jjtan92,1110,4574,TRUE,4.120720721,719
7891,ctarfa,568,3327,TRUE,5.857394366,1114
7892,openthetins,314,1053,TRUE,3.353503185,389
7893,dor_wenqi,135,500,TRUE,3.703703704,263
7894,gelbmajruh_19,267,979,FALSE,3.666666667,65
7895,xsnowdropxi,156,692,TRUE,4.435897436,0
7896,emebabe7,746,1488,FALSE,1.99463807,465
7897,sherrk1e,99,958,TRUE,9.676767677,672
7898,flywithesther,538,1698,FALSE,3.156133829,300
7899,jocelyngtc,19,128,TRUE,6.736842105,4
7900,thewifeymum,50,37,FALSE,0.74,80
7901,izetizme,419,222,FALSE,0.529832936,0
7902,zhengmin_z,470,2648,FALSE,5.634042553,106
7903,tzy_chloe,135,249,TRUE,1.844444444,481
7904,amethena,208,899,TRUE,4.322115385,1921
7905,yagofkurself,711,5645,TRUE,7.9395218,9
7906,flo_foo,17,201,TRUE,11.82352941,0
7907,nixxnew,52,250,TRUE,4.807692308,2571
7908,xueping88,200,168,FALSE,0.84,260
7909,smallidiot,808,950,TRUE,1.175742574,993
7910,hue.inhuey,114,608,TRUE,5.333333333,374
7911,cinishappy7,687,3439,TRUE,5.005822416,764
7912,claratls.kala,93,112,TRUE,1.204301075,674
7913,re.nisey,109,178,TRUE,1.633027523,60
7914,weiwenli81,93,196,TRUE,2.107526882,34
7915,rabbitholic,160,321,TRUE,2.00625,216
7916,we_are_happy_boys,131,307,TRUE,2.34351145,270
7917,shxrleywong,231,749,TRUE,3.242424242,190
7918,nekostarrysky97,398,2505,FALSE,6.293969849,272
7919,elainenekoling,183,331,TRUE,1.808743169,1157
7920,doreenohjq,614,778,FALSE,1.267100977,4915
7921,sherrily,1112,1488,TRUE,1.338129496,1073
7922,babyeclaire,2208,1347,TRUE,0.610054348,105
7923,sinaransaadah,83,27,FALSE,0.325301205,146
7924,yiqin_kleiner.laden,35,18,FALSE,0.514285714,1
7925,jiejing,181,250,FALSE,1.38121547,21
7926,anville___xx,248,470,TRUE,1.89516129,2517
7927,shei.g,193,497,TRUE,2.575129534,195
7928,minicaibao,231,362,TRUE,1.567099567,576
7929,thewildeyes,59,27,FALSE,0.457627119,25
7930,hueymeen,401,479,TRUE,1.194513716,930
7931,hotlinenoblingbling,7,265,TRUE,37.85714286,2
7932,t_badrun_001,358,1757,FALSE,4.907821229,92
7933,rosisabimbo,378,720,FALSE,1.904761905,434
7934,deonadees,495,865,TRUE,1.747474747,589
7935,cinderic,253,536,TRUE,2.118577075,976
7936,itsziqq_,583,1395,TRUE,2.392795883,1
7937,sharonpeh67,34,115,TRUE,3.382352941,22
7938,carolang70,77,443,TRUE,5.753246753,98
7939,bellerella11,95,350,TRUE,3.684210526,1282
7940,hamsterworld26,355,675,FALSE,1.901408451,51
7941,samanthastar123,220,602,TRUE,2.736363636,1361
7942,trista_loves,2,356,TRUE,178,1
7943,uni4u,0,192,TRUE,192,18
7944,miinchua,36,99,TRUE,2.75,95
7945,gohsheil,47,1448,TRUE,30.80851064,0
7946,diamondrocknroll,72,699,FALSE,9.708333333,111
7947,crystallined_,1694,505,FALSE,0.29811098,248
7948,zfrhmz,1482,1914,TRUE,1.291497976,2768
7949,sittingmachine,41,365,TRUE,8.902439024,897
7950,mamacitazeekyle,1808,4837,FALSE,2.675331858,1464
7951,cherylpig09,177,308,TRUE,1.740112994,260
7952,simplywenn,89,2201,FALSE,24.73033708,3031
7953,boon2355,397,1400,FALSE,3.526448363,551
7954,thres6532,1,505,TRUE,505,0
7955,taicalista,500,1322,FALSE,2.644,1664
7956,missyvainitypot,137,1204,TRUE,8.788321168,19
7957,fennyunfiltered,20,5018,TRUE,250.9,4111
7958,missnghp,149,421,TRUE,2.825503356,3
7959,crystallized.sg,69,58,TRUE,0.84057971,82
7960,angels.qin,293,439,TRUE,1.498293515,421
7961,prime_gemstone,2266,7469,FALSE,3.296116505,104
7962,literally5alty,18,276,TRUE,15.33333333,7155
7963,loveleeangel08,567,1073,TRUE,1.892416226,266
7964,miueolite,14,29,FALSE,2.071428571,6
7965,jonathantcm,388,762,TRUE,1.963917526,1
7966,jomoussy,34,860,TRUE,25.29411765,511
7967,gsxlorraine,371,504,TRUE,1.358490566,170
7968,nana_seoeun,394,1002,FALSE,2.543147208,186
7969,hehet_hsu_,682,668,TRUE,0.979472141,42
7970,leong_family,85,706,FALSE,8.305882353,11
7971,daweena86,335,812,TRUE,2.423880597,176
7972,stepkho888,98,229,TRUE,2.336734694,9
7973,celine_neo_yun,304,1566,TRUE,5.151315789,80
7974,ycjunjun,58,356,TRUE,6.137931034,58
7975,isaloveybelle,202,501,TRUE,2.48019802,540
7976,___sharon.syl,227,348,FALSE,1.533039648,427
7977,h4ppily,7,108,FALSE,15.42857143,1
7978,missyneoserena,156,644,TRUE,4.128205128,336
7979,noella_chenliwei,54,352,TRUE,6.518518519,136
7980,absolute_disaster,408,542,TRUE,1.328431373,519
7981,paulyncheok,43,326,TRUE,7.581395349,0
7982,cindyycsq,63,854,TRUE,13.55555556,89
7983,kkiiikkool,188,757,TRUE,4.026595745,242
7984,ashlynkoh,355,1072,TRUE,3.01971831,2363
7985,qunnies,150,641,TRUE,4.273333333,541
7986,agathaanntan,110,584,FALSE,5.309090909,2
7987,_r0selia,913,2861,FALSE,3.133625411,336
7988,lingsan,668,1286,FALSE,1.925149701,1436
7989,mylilmuse,310,1358,FALSE,4.380645161,297
7990,catyeosg,164,612,TRUE,3.731707317,400
7991,kiera.chang,141,218,TRUE,1.546099291,162
7992,agestia,105,749,TRUE,7.133333333,390
7993,quekdawn,59,348,TRUE,5.898305085,1746
7994,i.r.yana,464,272,TRUE,0.586206897,108
7995,minmin.5822,479,474,TRUE,0.989561587,75
7996,raindropc,187,397,FALSE,2.122994652,2
7997,pinggchuu,187,397,FALSE,2.122994652,2
7998,jasmine_poh777,125,106,FALSE,0.848,57
7999,fitrinaqiah,465,724,FALSE,1.556989247,67
